month,country_code,country_group,hemisphere,category,total_pcs,total_revenue,avg_org_price,avg_sale_price,n_transactions,n_styles,n_colors,active_days
2024-07-01,LT,LT,Northern,CAT_009,12,1050.8572000000001,102.77499166666666,87.57143333333335,12,4,9,9
2024-08-01,LT,LT,Northern,CAT_009,9,740.3027,99.7859,82.25585555555556,9,2,7,7
2024-09-01,LT,LT,Northern,CAT_009,18,1831.1369,116.33276666666666,101.72982777777777,18,5,8,12
2024-10-01,LT,LT,Northern,CAT_009,8,775.6066,112.00255,96.950825,8,3,4,6
2024-11-01,LT,LT,Northern,CAT_009,19,1488.3529,115.36691666666667,82.68627222222223,18,4,11,9
2024-12-01,LT,LT,Northern,CAT_009,6,557.9608000000001,107.73685,92.99346666666668,6,3,5,5
2025-01-01,LT,LT,Northern,CAT_009,12,1398.2758,125.50557500000001,116.52298333333333,12,5,9,10
2025-02-01,LT,LT,Northern,CAT_009,12,1394.7993,121.278275,116.23327499999999,12,4,7,10
2025-03-01,LT,LT,Northern,CAT_009,31,3814.7395,133.85384516129034,123.05611290322581,31,7,15,17
2025-04-01,LT,LT,Northern,CAT_009,26,3052.8397,129.30693846153846,117.41691153846153,26,6,15,12
2025-05-01,LT,LT,Northern,CAT_009,21,2927.0687,159.2831285714286,139.3842238095238,21,6,12,17
2025-06-01,LT,LT,Northern,CAT_009,8,1355.1954,173.498225,169.399425,8,2,5,7
2025-07-01,LT,LT,Northern,CAT_009,7,1027.3836000000001,177.4529714285714,146.76908571428572,7,2,4,6
2025-08-01,LT,LT,Northern,CAT_009,18,2952.3544,173.38701666666668,164.0196888888889,18,5,13,12
2025-09-01,LT,LT,Northern,CAT_009,16,2867.4784,192.9914,179.2174,16,6,11,12
2025-10-01,LT,LT,Northern,CAT_009,4,582.917,181.009225,145.72925,4,2,3,4
2025-11-01,LT,LT,Northern,CAT_009,8,1152.6296,190.734775,144.0787,8,5,8,6
2024-01-01,LT,LT,Northern,CAT_010,2,118.1946,92.6121,59.0973,2,1,1,1
2024-04-01,LT,LT,Northern,CAT_010,1,101.593,101.593,101.593,1,1,1,1
2024-07-01,LT,LT,Northern,CAT_010,1,96.1741,99.7859,96.1741,1,1,1,1
2024-08-01,LT,LT,Northern,CAT_010,1,99.7859,99.7859,99.7859,1,1,1,1
2024-10-01,LT,LT,Northern,CAT_010,1,97.7277,101.0219,97.7277,1,1,1,1
2025-03-01,LT,LT,Northern,CAT_010,2,139.4488,116.251,69.7244,2,2,2,2
2025-05-01,LT,LT,Northern,CAT_010,1,76.9967,125.6859,76.9967,1,1,1,1
2025-07-01,LT,LT,Northern,CAT_010,1,64.1945,175.601,64.1945,1,1,1,1
2025-08-01,LT,LT,Northern,CAT_010,2,142.78570000000002,170.651,71.39285000000001,2,2,2,2
2025-09-01,LT,LT,Northern,CAT_010,1,74.8573,174.2771,74.8573,1,1,1,1
2025-10-01,LT,LT,Northern,CAT_010,1,72.6184,173.5665,72.6184,1,1,1,1
2024-02-01,LT,LT,Northern,CAT_012,1,88.0234,100.0241,88.0234,1,1,1,1
2024-03-01,LT,LT,Northern,CAT_012,10,830.9739,99.65623000000001,83.09738999999999,10,7,10,8
2024-04-01,LT,LT,Northern,CAT_012,31,2723.176,103.85334838709679,87.84438709677418,31,17,20,20
2024-05-01,LT,LT,Northern,CAT_012,43,4056.4665,105.43652558139534,94.33643023255814,43,24,25,21
2024-06-01,LT,LT,Northern,CAT_012,44,4019.1369,106.84317727272727,91.34402045454546,44,19,25,19
2024-07-01,LT,LT,Northern,CAT_012,32,3379.2005,112.606940625,105.600015625,32,14,20,18
2024-08-01,LT,LT,Northern,CAT_012,8,713.7184,106.83595,89.2148,8,7,7,6
2024-09-01,LT,LT,Northern,CAT_012,4,281.39639999999997,104.920375,70.34909999999999,4,4,4,3
2024-10-01,LT,LT,Northern,CAT_012,2,120.65530000000001,101.0219,60.327650000000006,2,2,2,2
2024-11-01,LT,LT,Northern,CAT_012,3,240.3549,114.64133333333332,80.11829999999999,3,3,3,2
2024-12-01,LT,LT,Northern,CAT_012,4,258.7269,102.455625,64.681725,4,4,4,4
2025-01-01,LT,LT,Northern,CAT_012,2,214.7596,115.6806,107.3798,2,2,2,2
2025-02-01,LT,LT,Northern,CAT_012,6,704.0713000000001,130.40675,117.34521666666667,6,6,5,6
2025-03-01,LT,LT,Northern,CAT_012,12,1368.4938,134.49155833333336,114.04115,12,7,10,8
2025-04-01,LT,LT,Northern,CAT_012,24,3194.1926,147.8010875,133.09135833333332,24,8,13,18
2025-05-01,LT,LT,Northern,CAT_012,26,3988.7029,179.4267923076923,153.41165,26,11,16,20
2025-06-01,LT,LT,Northern,CAT_012,20,3385.4844,186.36052999999998,169.27421999999999,20,8,14,14
2025-07-01,LT,LT,Northern,CAT_012,23,2965.2522,185.59286086956521,128.92400869565216,23,13,14,10
2025-08-01,LT,LT,Northern,CAT_012,5,711.8554,187.83064000000002,142.37108,5,3,5,3
2025-09-01,LT,LT,Northern,CAT_012,3,518.7609,199.2295,172.9203,3,2,2,2
2025-10-01,LT,LT,Northern,CAT_012,1,164.2475,186.3802,164.2475,1,1,1,1
2024-02-01,LT,LT,Northern,CAT_013,3,261.1783,133.48693333333333,87.05943333333333,3,3,3,2
2024-03-01,LT,LT,Northern,CAT_013,9,1033.6314,121.99060000000001,114.84793333333333,9,2,4,6
2024-04-01,LT,LT,Northern,CAT_013,17,2069.6522999999997,131.3155117647059,121.74425294117646,17,2,11,12
2024-05-01,LT,LT,Northern,CAT_013,12,1396.299,125.39835,116.35825,12,2,8,10
2024-06-01,LT,LT,Northern,CAT_013,15,1575.9757,123.62244666666668,105.06504666666666,15,3,11,11
2024-07-01,LT,LT,Northern,CAT_013,14,1628.8878,128.0667642857143,116.34912857142857,14,3,10,9
2024-08-01,LT,LT,Northern,CAT_013,10,1159.5932,125.56909,115.95932,10,3,9,9
2024-09-01,LT,LT,Northern,CAT_013,6,729.4838,129.03366666666668,121.58063333333332,6,2,6,4
2024-10-01,LT,LT,Northern,CAT_013,1,120.1721,133.9638,120.1721,1,1,1,1
2024-11-01,LT,LT,Northern,CAT_013,4,372.2991,120.273375,93.074775,4,1,3,4
2024-12-01,LT,LT,Northern,CAT_013,6,440.6545,118.47538333333334,73.44241666666666,6,3,4,5
2025-01-01,LT,LT,Northern,CAT_013,4,414.7829,135.74235000000002,103.695725,4,4,4,4
2025-02-01,LT,LT,Northern,CAT_013,7,813.3729,141.7334857142857,116.19612857142856,7,3,7,7
2025-03-01,LT,LT,Northern,CAT_013,10,1233.4569000000001,161.10894444444446,137.05076666666668,9,4,9,7
2025-04-01,LT,LT,Northern,CAT_013,18,2462.5554,150.68461666666667,136.80863333333335,18,7,12,14
2025-05-01,LT,LT,Northern,CAT_013,21,3341.2275,173.3804761904762,159.10607142857143,21,6,14,13
2025-06-01,LT,LT,Northern,CAT_013,13,2061.1242,188.91097692307693,158.5480153846154,13,6,10,10
2025-07-01,LT,LT,Northern,CAT_013,16,2901.1873,196.51988125,181.32420625,16,4,10,9
2025-08-01,LT,LT,Northern,CAT_013,12,1967.4461,192.79364999999999,163.95384166666665,12,5,9,10
2025-09-01,LT,LT,Northern,CAT_013,4,669.2592,189.774925,167.3148,4,3,4,4
2025-10-01,LT,LT,Northern,CAT_013,3,382.4871,194.146,127.4957,3,3,3,3
2025-11-01,LT,LT,Northern,CAT_013,3,508.96889999999996,196.3347,169.6563,3,3,3,2
2025-12-01,LT,LT,Northern,CAT_013,1,111.3214,234.2388,111.3214,1,1,1,1
2024-01-01,LT,LT,Northern,CAT_014,2,50.0675,36.4101,25.03375,2,2,2,1
2024-03-01,LT,LT,Northern,CAT_014,2,16.4853,26.8058,8.24265,2,1,2,2
2024-04-01,LT,LT,Northern,CAT_014,9,160.5992,27.954522222222224,17.844355555555556,9,2,2,8
2024-05-01,LT,LT,Northern,CAT_014,15,231.8553,31.005407692307692,17.835023076923076,13,1,1,13
2024-06-01,LT,LT,Northern,CAT_014,11,179.9021,33.15511111111111,19.98912222222222,9,1,2,9
2024-07-01,LT,LT,Northern,CAT_014,4,65.6082,26.9371,16.40205,4,1,2,4
2024-08-01,LT,LT,Northern,CAT_014,6,104.2979,27.838783333333335,17.382983333333332,6,3,2,6
2024-09-01,LT,LT,Northern,CAT_014,2,29.819499999999998,27.6106,14.909749999999999,2,1,2,2
2024-10-01,LT,LT,Northern,CAT_014,2,32.864999999999995,27.4516,16.432499999999997,2,1,1,2
2024-11-01,LT,LT,Northern,CAT_014,2,35.8726,29.3859,17.9363,2,2,2,2
2024-12-01,LT,LT,Northern,CAT_014,3,56.772999999999996,30.6311,18.924333333333333,3,2,2,2
2025-01-01,LT,LT,Northern,CAT_014,2,38.2059,31.265,19.10295,2,1,1,2
2025-03-01,LT,LT,Northern,CAT_014,4,76.3763,31.4244,19.094075,4,2,2,4
2025-04-01,LT,LT,Northern,CAT_014,5,98.174,32.5655,19.634800000000002,5,1,2,5
2025-05-01,LT,LT,Northern,CAT_014,4,79.4764,41.32915,19.8691,4,1,2,4
2025-06-01,LT,LT,Northern,CAT_014,8,168.3877,49.1626,21.0484625,8,3,2,5
2025-07-01,LT,LT,Northern,CAT_014,5,99.36189999999999,50.6768,19.87238,5,2,2,4
2025-08-01,LT,LT,Northern,CAT_014,4,85.0621,49.2483,21.265525,4,2,2,4
2025-09-01,LT,LT,Northern,CAT_014,2,42.1072,50.2947,21.0536,2,2,2,2
2025-10-01,LT,LT,Northern,CAT_014,1,31.871,50.0897,31.871,1,1,1,1
2025-11-01,LT,LT,Northern,CAT_014,2,28.9651,49.6611,14.48255,2,1,2,1
2024-03-01,LT,LT,Northern,CAT_015,1,50.6156,50.6156,50.6156,1,1,1,1
2024-04-01,LT,LT,Northern,CAT_015,1,50.6935,50.6935,50.6935,1,1,1,1
2024-05-01,LT,LT,Northern,CAT_015,2,101.6269,50.81345,50.81345,2,1,1,2
2024-09-01,LT,LT,Northern,CAT_015,2,103.816,51.908,51.908,2,1,1,2
2024-11-01,LT,LT,Northern,CAT_015,2,102.3064,51.1532,51.1532,2,1,1,2
2025-03-01,LT,LT,Northern,CAT_015,1,58.6491,58.6491,58.6491,1,1,1,1
2025-05-01,LT,LT,Northern,CAT_015,2,120.6079,60.30395,60.30395,2,1,1,2
2025-07-01,LT,LT,Northern,CAT_015,3,187.3863,62.4621,62.4621,3,1,1,3
2025-08-01,LT,LT,Northern,CAT_015,1,60.7014,60.7014,60.7014,1,1,1,1
2025-09-01,LT,LT,Northern,CAT_015,4,247.9648,61.9912,61.9912,4,1,1,4
2025-11-01,LT,LT,Northern,CAT_015,1,61.2102,61.2102,61.2102,1,1,1,1
2024-09-01,LT,LT,Northern,CAT_017,1,13.2531,13.2531,13.2531,1,1,1,1
2025-09-01,LT,LT,Northern,CAT_017,1,18.9366,19.884,18.9366,1,1,1,1
2024-01-01,LU,LU,Northern,CAT_001,14,121.389,20.850528571428573,8.670642857142857,14,7,13,2
2024-02-01,LU,LU,Northern,CAT_001,7,51.9454,20.63137142857143,7.420771428571428,7,4,7,5
2024-03-01,LU,LU,Northern,CAT_001,13,98.80330000000001,20.541115384615388,7.600253846153847,13,7,11,8
2024-04-01,LU,LU,Northern,CAT_001,19,168.4732,20.65855789473684,8.86701052631579,19,6,14,13
2024-05-01,LU,LU,Northern,CAT_001,22,186.04840000000002,20.501086363636364,8.456745454545455,22,8,14,13
2024-06-01,LU,LU,Northern,CAT_001,26,247.9767,22.558175000000002,10.3323625,24,6,14,12
2024-07-01,LU,LU,Northern,CAT_001,6,48.303799999999995,24.56664,9.66076,5,5,5,4
2024-08-01,LU,LU,Northern,CAT_001,7,43.6279,20.431428571428572,6.232557142857142,7,4,6,3
2024-09-01,LU,LU,Northern,CAT_001,6,75.0679,21.466983333333335,12.511316666666666,6,4,6,5
2024-10-01,LU,LU,Northern,CAT_001,8,78.6542,20.8632,9.831775,8,4,6,5
2024-11-01,LU,LU,Northern,CAT_001,11,91.3686,19.4362,8.306236363636364,11,6,8,7
2025-01-01,LU,LU,Northern,CAT_001,4,44.208600000000004,22.9277,11.052150000000001,4,3,3,3
2025-02-01,LU,LU,Northern,CAT_001,6,76.7939,22.9516,12.798983333333332,6,6,6,3
2025-03-01,LU,LU,Northern,CAT_001,11,110.49080000000001,23.0407,10.044618181818182,11,5,9,9
2025-04-01,LU,LU,Northern,CAT_001,14,124.50880000000001,22.79587857142857,8.893485714285715,14,7,12,7
2025-05-01,LU,LU,Northern,CAT_001,11,101.1374,26.145918181818182,9.19430909090909,11,8,11,6
2025-06-01,LU,LU,Northern,CAT_001,23,289.64639999999997,29.023656521739127,12.593321739130433,23,10,17,13
2025-07-01,LU,LU,Northern,CAT_001,12,181.0925,28.23745,15.091041666666667,12,6,10,9
2025-08-01,LU,LU,Northern,CAT_001,6,76.9419,24.533066666666667,12.82365,6,6,6,6
2025-09-01,LU,LU,Northern,CAT_001,28,934.9673,63.60625833333333,38.95697083333334,24,6,14,10
2025-10-01,LU,LU,Northern,CAT_001,4,134.881,59.4087,33.72025,4,1,2,4
2025-11-01,LU,LU,Northern,CAT_001,8,304.2957,66.28192857142857,43.47081428571429,7,3,4,6
2025-12-01,LU,LU,Northern,CAT_001,1,58.896,59.1395,58.896,1,1,1,1
2024-01-01,LU,LU,Northern,CAT_002,3,20.866999999999997,18.714133333333333,6.955666666666666,3,1,1,3
2024-02-01,LU,LU,Northern,CAT_002,12,247.80190000000002,32.748363636363635,22.527445454545457,11,4,3,9
2024-03-01,LU,LU,Northern,CAT_002,16,361.8203,34.82664,24.12135333333333,15,5,5,14
2024-04-01,LU,LU,Northern,CAT_002,19,238.0764,22.965511764705884,14.00449411764706,17,3,3,17
2024-05-01,LU,LU,Northern,CAT_002,17,328.0856,36.7239,25.237353846153844,13,3,4,11
2024-06-01,LU,LU,Northern,CAT_002,25,432.5583,30.87267142857143,20.598014285714285,21,3,3,20
2024-07-01,LU,LU,Northern,CAT_002,9,274.9097,41.213775,34.3637125,8,3,3,8
2024-08-01,LU,LU,Northern,CAT_002,10,193.8447,42.71393333333334,21.5383,9,4,4,6
2024-09-01,LU,LU,Northern,CAT_002,6,201.4472,43.25663333333333,33.574533333333335,6,3,3,5
2024-10-01,LU,LU,Northern,CAT_002,8,260.0455,46.87947142857143,37.14935714285714,7,4,4,7
2024-11-01,LU,LU,Northern,CAT_002,3,28.341,27.753349999999998,14.1705,2,1,1,2
2024-12-01,LU,LU,Northern,CAT_002,2,86.6737,48.60415,43.33685,2,2,2,2
2025-02-01,LU,LU,Northern,CAT_002,3,158.9502,59.4655,52.983399999999996,3,2,2,3
2025-03-01,LU,LU,Northern,CAT_002,13,241.184,36.3415,24.1184,10,2,2,9
2025-04-01,LU,LU,Northern,CAT_002,14,585.0937,57.448876923076924,45.007207692307695,13,6,5,12
2025-05-01,LU,LU,Northern,CAT_002,12,251.5077,42.51288181818182,22.864336363636365,11,3,3,10
2025-06-01,LU,LU,Northern,CAT_002,8,99.6629,35.279442857142854,14.237557142857142,7,1,1,6
2025-07-01,LU,LU,Northern,CAT_002,8,366.9353,122.23040000000002,52.41932857142857,7,4,4,5
2025-08-01,LU,LU,Northern,CAT_002,11,394.9484,105.53204285714287,56.4212,7,4,4,7
2025-09-01,LU,LU,Northern,CAT_002,6,162.8497,46.395900000000005,27.141616666666668,6,2,2,6
2025-10-01,LU,LU,Northern,CAT_002,2,22.552,31.4517,11.276,2,1,1,2
2025-11-01,LU,LU,Northern,CAT_002,6,70.588,46.773875000000004,17.647,4,1,1,4
2025-12-01,LU,LU,Northern,CAT_002,3,71.8951,49.08963333333333,23.965033333333334,3,2,2,3
2024-01-01,LU,LU,Northern,CAT_003,6,917.7929,156.41568333333333,152.96548333333334,6,4,5,5
2024-02-01,LU,LU,Northern,CAT_003,19,2241.9154,171.58951666666667,124.55085555555554,18,8,17,11
2024-03-01,LU,LU,Northern,CAT_003,5,737.1562,160.82296000000002,147.43124,5,4,3,5
2024-04-01,LU,LU,Northern,CAT_003,2,323.7362,174.17025,161.8681,2,2,2,1
2024-06-01,LU,LU,Northern,CAT_003,1,135.8107,142.7407,135.8107,1,1,1,1
2024-07-01,LU,LU,Northern,CAT_003,3,329.0316,154.79866666666666,109.67720000000001,3,3,3,3
2024-08-01,LU,LU,Northern,CAT_003,8,1161.2473,151.57691250000002,145.1559125,8,3,6,8
2024-09-01,LU,LU,Northern,CAT_003,93,13680.1542,164.9286347826087,148.69732826086957,92,25,36,26
2024-10-01,LU,LU,Northern,CAT_003,101,15272.5432,169.39095643564357,151.213299009901,101,25,34,28
2024-11-01,LU,LU,Northern,CAT_003,120,15215.052,167.02273361344538,127.85757983193277,119,29,41,26
2024-12-01,LU,LU,Northern,CAT_003,41,5693.6931,166.61861707317073,138.87056341463415,41,16,19,17
2025-01-01,LU,LU,Northern,CAT_003,21,3181.8934,181.99610476190477,151.51873333333333,21,12,12,14
2025-02-01,LU,LU,Northern,CAT_003,19,2612.1513999999997,184.38143684210527,137.48165263157892,19,14,15,11
2025-03-01,LU,LU,Northern,CAT_003,8,1045.7350999999999,178.958425,130.71688749999998,8,6,6,7
2025-04-01,LU,LU,Northern,CAT_003,3,472.7643,189.96546666666666,157.5881,3,3,3,3
2025-05-01,LU,LU,Northern,CAT_003,3,396.3973,229.10303333333331,132.13243333333332,3,3,3,3
2025-06-01,LU,LU,Northern,CAT_003,1,96.7474,235.5231,96.7474,1,1,1,1
2025-07-01,LU,LU,Northern,CAT_003,6,1451.949,271.25831666666664,241.9915,6,6,6,2
2025-08-01,LU,LU,Northern,CAT_003,12,2299.167,252.07915,191.59725,12,11,12,9
2025-09-01,LU,LU,Northern,CAT_003,56,11863.0838,273.5816254545455,215.69243272727275,55,22,21,24
2025-10-01,LU,LU,Northern,CAT_003,70,15652.36,261.8267742857143,223.60514285714285,70,26,31,26
2025-11-01,LU,LU,Northern,CAT_003,66,13135.9675,258.87323181818186,199.0298106060606,66,21,32,24
2025-12-01,LU,LU,Northern,CAT_003,13,2839.5539,260.9095384615385,218.42722307692307,13,8,12,9
2024-01-01,LU,LU,Northern,CAT_005,13,1136.62,100.62476153846154,87.43230769230769,13,6,11,8
2024-02-01,LU,LU,Northern,CAT_005,47,4235.4326,101.13179361702127,90.11558723404255,47,12,28,20
2024-03-01,LU,LU,Northern,CAT_005,85,7496.2216,99.30459294117648,88.19084235294117,85,17,44,27
2024-04-01,LU,LU,Northern,CAT_005,128,11661.6353,100.882928125,91.10652578125,128,18,43,29
2024-05-01,LU,LU,Northern,CAT_005,132,11974.3976,100.90471153846153,92.11075076923078,130,17,39,27
2024-06-01,LU,LU,Northern,CAT_005,123,11248.0138,101.2384868852459,92.19683442622951,122,17,42,29
2024-07-01,LU,LU,Northern,CAT_005,55,4993.0824,98.27963272727274,90.78331636363637,55,13,29,23
2024-08-01,LU,LU,Northern,CAT_005,44,3549.6842,99.04552727272727,80.67464090909091,44,14,25,21
2024-09-01,LU,LU,Northern,CAT_005,54,4700.4347,101.50542222222222,87.04508703703704,54,14,31,22
2024-10-01,LU,LU,Northern,CAT_005,28,2385.7138,100.73462142857143,85.20406428571428,28,14,18,18
2024-11-01,LU,LU,Northern,CAT_005,53,3808.0028,101.76449038461539,73.23082307692309,52,11,24,19
2024-12-01,LU,LU,Northern,CAT_005,14,1025.9974,97.16194285714286,73.28552857142857,14,7,12,8
2025-01-01,LU,LU,Northern,CAT_005,14,1490.8111000000001,122.52919999999999,106.48650714285715,14,10,9,11
2025-02-01,LU,LU,Northern,CAT_005,35,3307.9712,117.79830285714286,94.51346285714286,35,16,21,15
2025-03-01,LU,LU,Northern,CAT_005,88,9354.2883,121.71766091954022,107.5205551724138,87,19,41,28
2025-04-01,LU,LU,Northern,CAT_005,93,10631.7745,129.12692173913044,115.56276630434782,92,23,47,28
2025-05-01,LU,LU,Northern,CAT_005,131,16393.9157,157.32283565891473,127.08461782945737,129,25,52,31
2025-06-01,LU,LU,Northern,CAT_005,111,15831.011199999999,163.63170810810809,142.6217225225225,111,24,48,29
2025-07-01,LU,LU,Northern,CAT_005,72,10146.575,165.73572083333335,140.9246527777778,72,17,34,26
2025-08-01,LU,LU,Northern,CAT_005,42,6015.5679,162.55894285714285,143.22780714285713,42,19,28,22
2025-09-01,LU,LU,Northern,CAT_005,26,3696.9262,164.66798461538463,142.18946923076922,26,9,13,17
2025-10-01,LU,LU,Northern,CAT_005,17,2211.6801,166.57725294117645,130.0988294117647,17,10,12,12
2025-11-01,LU,LU,Northern,CAT_005,36,4356.6825,162.45728055555554,121.01895833333333,36,16,23,21
2025-12-01,LU,LU,Northern,CAT_005,6,818.9198,163.11676666666668,136.48663333333334,6,5,4,4
2024-01-01,LU,LU,Northern,CAT_007,1,136.6853,145.273,136.6853,1,1,1,1
2024-02-01,LU,LU,Northern,CAT_007,18,2349.0231,141.33564444444445,130.50128333333333,18,7,9,14
2024-03-01,LU,LU,Northern,CAT_007,29,3572.6382,136.1538448275862,123.19442068965517,29,12,15,21
2024-04-01,LU,LU,Northern,CAT_007,21,2778.3475,141.0207619047619,132.3022619047619,21,9,12,15
2024-05-01,LU,LU,Northern,CAT_007,28,3395.6773,140.70141071428571,121.27418928571429,28,10,10,19
2024-06-01,LU,LU,Northern,CAT_007,17,2213.9983,139.0578176470588,130.23519411764707,17,9,10,11
2024-07-01,LU,LU,Northern,CAT_007,9,1180.0076,136.60112222222222,131.11195555555554,9,6,5,8
2024-08-01,LU,LU,Northern,CAT_007,13,1341.7392,126.247,103.2107076923077,13,6,7,11
2024-09-01,LU,LU,Northern,CAT_007,20,2717.3685,138.364395,135.868425,20,8,10,15
2024-10-01,LU,LU,Northern,CAT_007,17,2156.9051,140.22924705882352,126.87677058823529,17,7,5,14
2024-11-01,LU,LU,Northern,CAT_007,17,1725.6963,142.71269411764706,101.51154705882354,17,6,8,11
2024-12-01,LU,LU,Northern,CAT_007,4,476.3793,139.416325,119.094825,4,3,4,4
2025-01-01,LU,LU,Northern,CAT_007,10,1286.9004,156.74206999999998,128.69004,10,7,8,6
2025-02-01,LU,LU,Northern,CAT_007,4,498.41470000000004,156.74895,124.60367500000001,4,4,3,4
2025-03-01,LU,LU,Northern,CAT_007,36,4742.2888,160.95652777777775,131.73024444444445,36,14,16,18
2025-04-01,LU,LU,Northern,CAT_007,23,3375.8216,167.95282608695652,146.77485217391305,23,12,14,16
2025-05-01,LU,LU,Northern,CAT_007,19,3052.3013,194.57032105263158,160.64743684210526,19,11,11,12
2025-06-01,LU,LU,Northern,CAT_007,24,4173.9652,201.58119166666665,173.91521666666665,24,17,16,16
2025-07-01,LU,LU,Northern,CAT_007,14,2321.7159,211.97272142857142,165.83685,14,10,8,11
2025-08-01,LU,LU,Northern,CAT_007,7,1110.3705,202.91027142857143,158.62435714285715,7,4,5,7
2025-09-01,LU,LU,Northern,CAT_007,6,1142.4275,204.6879,190.40458333333333,6,3,4,5
2025-10-01,LU,LU,Northern,CAT_007,6,1062.1895,200.49608333333333,177.03158333333332,6,4,4,5
2025-11-01,LU,LU,Northern,CAT_007,6,963.1949999999999,205.95899999999997,160.5325,6,4,3,4
2025-12-01,LU,LU,Northern,CAT_007,1,154.2265,191.3337,154.2265,1,1,1,1
2024-02-01,LU,LU,Northern,CAT_008,1,18.6401,41.3987,18.6401,1,1,1,1
2024-03-01,LU,LU,Northern,CAT_008,4,82.0255,54.68586666666667,27.34183333333333,3,1,2,3
2024-04-01,LU,LU,Northern,CAT_008,5,101.271,41.33272,20.2542,5,2,3,4
2024-05-01,LU,LU,Northern,CAT_008,5,99.33840000000001,41.27924,19.86768,5,1,2,5
2024-06-01,LU,LU,Northern,CAT_008,7,118.2551,40.239200000000004,19.709183333333332,6,2,3,4
2024-07-01,LU,LU,Northern,CAT_008,9,186.4264,36.94095555555556,20.714044444444443,9,2,4,5
2024-08-01,LU,LU,Northern,CAT_008,6,134.3423,37.1847,22.390383333333332,6,2,4,5
2024-09-01,LU,LU,Northern,CAT_008,7,145.03320000000002,58.75544,29.006640000000004,5,1,2,5
2024-10-01,LU,LU,Northern,CAT_008,2,41.7264,41.7264,20.8632,2,1,1,2
2024-11-01,LU,LU,Northern,CAT_008,6,88.9615,39.77828,17.7923,5,2,4,5
2024-12-01,LU,LU,Northern,CAT_008,1,17.1217,40.1373,17.1217,1,1,1,1
2025-01-01,LU,LU,Northern,CAT_008,1,22.9277,45.8554,22.9277,1,1,1,1
2025-11-01,LU,LU,Northern,CAT_008,1,18.4786,60.0553,18.4786,1,1,1,1
2024-01-01,LU,LU,Northern,CAT_009,8,773.0948,103.73945,96.63685,8,3,8,5
2024-02-01,LU,LU,Northern,CAT_009,12,846.3977,100.23661666666668,70.53314166666667,12,3,7,8
2024-03-01,LU,LU,Northern,CAT_009,14,1291.8471,101.14945714285714,92.27479285714286,14,3,10,11
2024-04-01,LU,LU,Northern,CAT_009,25,2410.6582,102.92493200000001,96.426328,25,4,15,17
2024-05-01,LU,LU,Northern,CAT_009,24,1979.4122,99.68695833333334,82.47550833333334,24,3,12,15
2024-06-01,LU,LU,Northern,CAT_009,22,2037.0631,102.22653636363636,92.59377727272728,22,5,14,15
2024-07-01,LU,LU,Northern,CAT_009,16,1476.8008,100.47545625000001,92.30005,16,5,14,11
2024-08-01,LU,LU,Northern,CAT_009,17,1477.0155,99.7859,86.88326470588235,17,3,8,11
2024-09-01,LU,LU,Northern,CAT_009,35,3221.6229,105.99136,92.04636857142857,35,5,17,21
2024-10-01,LU,LU,Northern,CAT_009,12,1221.3438,108.34233333333333,101.77865000000001,12,5,10,11
2024-11-01,LU,LU,Northern,CAT_009,19,1714.1939,110.2759,90.22073157894737,19,6,14,12
2024-12-01,LU,LU,Northern,CAT_009,1,113.43,118.2993,113.43,1,1,1,1
2025-01-01,LU,LU,Northern,CAT_009,16,1749.3932,118.619025,109.337075,16,3,11,10
2025-02-01,LU,LU,Northern,CAT_009,25,2871.674,123.29036400000001,114.86696,25,5,16,18
2025-03-01,LU,LU,Northern,CAT_009,42,4889.8496,126.73770714285713,116.42499047619046,42,7,19,23
2025-04-01,LU,LU,Northern,CAT_009,36,4333.1344,131.59239166666669,120.36484444444444,36,6,17,19
2025-05-01,LU,LU,Northern,CAT_009,28,4059.9816,161.35345357142856,144.99934285714286,28,6,13,14
2025-06-01,LU,LU,Northern,CAT_009,14,2426.6414999999997,180.26745,173.3315357142857,14,5,9,12
2025-07-01,LU,LU,Northern,CAT_009,11,1648.1388,170.77969090909093,149.83079999999998,11,3,8,9
2025-08-01,LU,LU,Northern,CAT_009,16,2816.5213,180.4577625,176.03258125,16,8,12,9
2025-09-01,LU,LU,Northern,CAT_009,21,3595.489,187.42170476190478,171.2137619047619,21,8,18,14
2025-10-01,LU,LU,Northern,CAT_009,17,2853.0953,178.32297058823528,167.82913529411763,17,6,14,8
2025-11-01,LU,LU,Northern,CAT_009,11,1494.1257,173.9278,135.8296090909091,11,4,10,9
2025-12-01,LU,LU,Northern,CAT_009,5,729.4103,169.3013,145.88206,5,2,5,4
2024-01-01,LU,LU,Northern,CAT_010,2,118.0619,95.8699,59.03095,2,2,2,1
2024-04-01,LU,LU,Northern,CAT_010,1,30.414,93.3214,30.414,1,1,1,1
2024-09-01,LU,LU,Northern,CAT_010,1,50.8036,101.6071,50.8036,1,1,1,1
2024-11-01,LU,LU,Northern,CAT_010,2,121.8972,100.1298,60.9486,2,2,2,2
2025-06-01,LU,LU,Northern,CAT_010,3,179.3063,164.6375,59.768766666666664,3,2,2,3
2024-02-01,LU,LU,Northern,CAT_012,2,158.89049999999997,100.4208,79.44524999999999,2,2,2,2
2024-03-01,LU,LU,Northern,CAT_012,16,1282.7426,99.73463749999999,80.1714125,16,11,15,10
